Time,Fz,Mz
6.22646,-1.15271,-2.53718
6.23656,-1.08584,-2.43944
6.24779,-0.941804,-2.5166
6.2564,-1.25045,-2.63493
6.26651,-1.20416,-2.5629
6.27807,-1.17844,-2.48059
6.28642,-1.17329,-2.59377
6.29647,-1.10642,-2.55776
6.30815,-1.12185,-2.66065
6.31637,-1.12185,-2.55262
6.32648,-1.18872,-2.47545
6.33813,-1.08584,-2.35198
6.34651,-0.982957,-2.6092
6.35655,-1.06526,-2.48059
6.36824,-1.0807,-2.34684
6.37647,-1.18872,-2.67608
6.3864,-1.24017,-2.48574
6.39798,-1.21444,-2.41372
6.40638,-1.16815,-2.62978
6.41649,-1.19901,-2.74296
6.42803,-1.27103,-2.65036
6.43643,-1.29161,-2.60406
6.44644,-1.28132,-2.44458
6.45815,-1.29675,-2.57319
6.46637,-1.2093,-2.57834
6.47648,-1.14243,-2.50117
6.48797,-1.08584,-2.48574
6.49641,-1.12699,-2.64007
6.5064,-1.19387,-2.58863
6.51781,-1.11671,-2.42915
6.52652,-1.17844,-2.31597
6.53639,-1.22473,-2.44458
6.54778,-1.26074,-2.40857
6.55642,-1.30704,-2.41372
6.56643,-1.33276,-2.5166
6.57778,-1.30704,-2.44458
6.58631,-1.2556,-2.49088
6.59643,-1.39449,-2.44973
6.60797,-1.25045,-2.47545
6.61662,-1.34305,-2.48574
6.62653,-1.40478,-2.64007
6.6378,-1.3842,-2.49603
6.64653,-1.40478,-2.60406
6.65646,-1.24017,-2.21308
6.66787,-1.41507,-2.44458
6.67649,-1.31733,-2.38285
6.68648,-1.35334,-2.49603
6.69806,-1.40992,-2.51146
6.70651,-1.21444,-2.44458
6.71649,-1.32247,-2.39314
6.72809,-1.36877,-2.44973
6.73662,-1.27617,-2.39314
6.74653,-1.29161,-2.30054
6.75787,-1.29675,-2.46516
6.76638,-1.30704,-2.43944
6.7765,-1.39449,-2.40857
6.78779,-1.51281,-2.5166
6.79648,-1.36363,-2.55262
6.80653,-1.31733,-2.33141
6.81773,-1.35848,-2.61949
6.82653,-1.29675,-2.41372
6.83636,-1.63627,-2.62978
6.84788,-1.45622,-2.50117
6.85641,-1.53338,-2.62464
6.86642,-1.44593,-2.52175
6.8779,-1.40478,-2.44458
6.88649,-1.50252,-2.42915
6.89644,-1.39449,-2.45487
6.90811,-1.27617,-2.39828
6.91641,-1.35848,-2.58348
6.92643,-1.46651,-2.49603
6.93797,-1.50766,-2.47545
6.94646,-1.4305,-2.42915
6.95651,-1.46651,-2.61435
6.96805,-1.5591,-2.57834
6.97647,-1.22473,-2.50632
6.9864,-1.35334,-2.47545
6.99811,-1.30704,-2.43944
7.00652,-1.42021,-2.50632
7.01642,-1.44079,-2.47031
7.02814,-1.36877,-2.40857
7.03631,-1.54882,-2.46516
7.04647,-1.48709,-2.50117
7.05809,-1.4305,-2.49088
7.06643,-1.40992,-2.37256
7.07649,-1.56425,-2.62464
7.08799,-1.36877,-2.42915
7.09644,-1.31218,-2.47545
7.10647,-1.31733,-2.46002
7.11814,-1.56939,-2.50117
7.12645,-1.49737,-2.55776
7.1365,-1.46651,-2.36227
7.14813,-1.49737,-2.40343
7.15645,-1.36363,-2.48574
7.16651,-1.50766,-2.46516
7.17792,-1.40478,-2.48059
7.18648,-1.52824,-2.63493
7.19644,-1.50766,-2.35198
7.20809,-1.63627,-2.58348
7.21636,-1.6054,-2.58863
7.22644,-1.48194,-2.48574
7.23811,-1.58997,-2.67094
7.24645,-1.40478,-2.50117
7.25646,-1.39449,-2.49603
7.26806,-1.34305,-2.44973
7.27648,-1.59511,-2.55262
7.28636,-1.46651,-2.39828
7.29806,-1.53853,-2.49088
7.30654,-1.4768,-2.41886
7.31649,-1.46651,-2.60406
7.32808,-1.41507,-2.47031
7.33655,-1.4305,-2.43944
7.3465,-1.48194,-2.59892
7.35814,-1.51281,-2.49603
7.3664,-1.49223,-2.35713
7.37647,-1.64656,-2.53718
7.38797,-1.50766,-2.31597
7.39652,-1.46651,-2.47031
7.4064,-1.50766,-2.48574
7.41792,-1.31218,-2.53204
7.42643,-1.49737,-2.5166
7.43644,-1.57454,-2.43429
7.44812,-1.61055,-2.53204
7.45652,-1.49223,-2.45487
7.46656,-1.60026,-2.64521
7.478,-1.56425,-2.6555
7.48633,-1.42021,-2.56805
7.49649,-1.63627,-2.54747
7.50794,-1.44593,-2.40857
7.51638,-1.43564,-2.44973
7.52646,-1.54367,-2.58863
7.53794,-1.47165,-2.43944
7.54641,-1.61055,-2.37256
7.55653,-1.56425,-2.61435
7.56796,-1.34305,-2.39314
7.57644,-1.42021,-2.47031
7.58636,-1.48709,-2.48574
7.59799,-1.38935,-2.3417
7.60647,-1.60026,-2.56805
7.61648,-1.52309,-2.6092
7.62798,-1.27103,-2.43944
7.63647,-1.45622,-2.45487
7.64648,-1.35334,-2.45487
7.65798,-1.5591,-2.61435
7.66633,-1.40478,-2.36742
7.6765,-1.54367,-2.52175
7.68771,-1.46136,-2.50117
7.69648,-1.57968,-2.62978
7.70643,-1.45108,-2.36227
7.71785,-1.44593,-2.49088
7.72643,-1.29161,-2.46002
7.73633,-1.56425,-2.47031
7.748,-1.45108,-2.40857
7.75649,-1.50252,-2.6092
7.76648,-1.32247,-2.44458
7.77803,-1.5591,-2.51146
7.7864,-1.46136,-2.39828
7.79644,-1.44079,-2.50632
7.80805,-1.38935,-2.41372
7.81646,-1.51281,-2.60406
7.82651,-1.32762,-2.44973
7.83774,-1.53853,-2.47545
7.84639,-1.37906,-2.48574
7.85643,-1.4305,-2.48059
7.86797,-1.3379,-2.44458
7.87647,-1.39449,-2.49088
7.88638,-1.30704,-2.46516
7.89802,-1.32762,-2.35713
7.90648,-1.57454,-2.5629
7.91651,-1.42536,-2.66579
7.92803,-1.35334,-2.47545
7.93644,-1.31733,-2.46516
7.94653,-1.34819,-2.45487
7.95798,-1.20416,-2.45487
7.96644,-1.49223,-2.59377
7.97645,-1.32247,-2.49088
7.98781,-1.51281,-2.50632
7.99649,-1.3019,-2.47031
8.00703,-1.42021,-2.57319
8.01965,-1.53853,-2.58348
8.02644,-1.28646,-2.47031
8.03642,-1.45108,-2.53204
8.04804,-1.42021,-2.43944
8.05644,-1.61055,-2.58863
8.06639,-1.45622,-2.54233
8.07794,-1.27103,-2.49603
8.08652,-1.48194,-2.50632
8.09646,-1.39963,-2.65036
8.10798,-1.21959,-2.44973
8.11645,-1.37391,-2.61949
8.12647,-1.3379,-2.53718
8.13804,-1.39449,-2.50117
8.14636,-1.39963,-2.59377
8.15641,-1.46136,-2.60406
8.16806,-1.4768,-2.53718
8.17638,-1.24531,-2.32112
8.18651,-1.22473,-2.37256
8.19808,-1.18358,-2.36227
8.20663,-1.24017,-2.45487
8.21651,-1.13728,-2.41886
8.22813,-1.23502,-2.52689
8.23655,-1.48709,-2.49088
