Time,Fz,Mz
3.3765,-0.83892,-2.5629
3.38679,-0.761758,-2.53718
3.39675,-0.849209,-2.39828
3.40654,-0.782335,-2.57834
3.41668,-0.921227,-2.68637
3.42669,-0.905795,-2.67608
3.43652,-0.833776,-2.61949
3.44658,-0.854353,-2.62978
3.45646,-0.916083,-2.56805
3.46665,-0.818344,-2.48059
3.4766,-0.772046,-2.54747
3.48651,-0.782335,-2.54747
3.49654,-0.808055,-2.52175
3.50655,-0.77719,-2.53204
3.51642,-0.8132,-2.67094
3.52644,-0.926371,-2.71724
3.53644,-0.859497,-2.59377
3.54639,-0.87493,-2.6555
3.55655,-0.792623,-2.46516
3.5664,-0.638298,-2.58863
3.5764,-0.818344,-2.56805
3.5864,-0.854353,-2.60406
3.59646,-0.869785,-2.52689
3.60641,-0.710316,-2.50632
3.61643,-0.8132,-2.5629
3.62641,-0.818344,-2.58863
3.63653,-0.905795,-2.64521
3.64694,-0.730893,-2.40343
3.65719,-0.761758,-2.52689
3.66691,-0.808055,-2.56805
3.67689,-0.849209,-2.6092
3.68689,-0.93666,-2.62464
3.69694,-0.808055,-2.55776
3.70688,-0.844065,-2.61949
3.71683,-0.952092,-2.67094
3.72688,-0.802911,-2.46516
3.73689,-0.833776,-2.57319
3.74687,-0.71546,-2.58863
3.75681,-0.772046,-2.60406
3.76684,-0.982957,-2.62978
3.77692,-0.797767,-2.50632
3.78698,-0.818344,-2.57834
3.79694,-0.77719,-2.57319
3.807,-0.941804,-2.66579
3.81698,-0.8132,-2.52175
3.82697,-0.859497,-2.57834
3.83665,-0.828632,-2.63493
3.84667,-0.93666,-2.65036
3.85657,-0.823488,-2.49603
3.86662,-0.787479,-2.55776
3.87663,-0.730893,-2.54233
3.88651,-0.931515,-2.69151
3.89654,-0.90065,-2.55776
3.90645,-0.782335,-2.54233
3.91633,-0.823488,-2.52175
3.92646,-0.787479,-2.56805
3.93647,-0.926371,-2.68637
3.94644,-0.957236,-2.56805
3.95645,-0.83892,-2.55776
3.96655,-0.844065,-2.5629
3.97674,-0.65373,-2.47031
3.98641,-0.730893,-2.55776
3.99643,-0.833776,-2.5629
4.00644,-0.828632,-2.61435
4.01653,-0.725749,-2.43429
4.02643,-0.730893,-2.50117
4.0364,-0.83892,-2.57834
4.04721,-0.8132,-2.60406
4.05698,-0.808055,-2.67094
4.0673,-0.941804,-2.65036
4.07696,-0.787479,-2.49088
4.08698,-0.782335,-2.5629
4.09727,-0.772046,-2.58863
4.10728,-0.766902,-2.50632
4.11714,-0.746325,-2.62464
4.12708,-0.895506,-2.70695
4.13702,-0.844065,-2.5629
4.14703,-0.854353,-2.62978
4.15695,-0.931515,-2.68123
4.16716,-0.756614,-2.49088
4.17703,-0.802911,-2.6092
4.18703,-0.818344,-2.59892
4.19704,-0.941804,-2.69666
4.20701,-0.679451,-2.42915
4.21705,-0.766902,-2.53718
4.22703,-0.890362,-2.60406
4.23687,-0.766902,-2.57319
4.24699,-0.890362,-2.71209
4.25718,-0.910939,-2.68123
4.26697,-0.93666,-2.61435
4.27706,-0.880074,-2.60406
4.28704,-0.859497,-2.59377
4.29704,-0.633154,-2.41372
4.30732,-0.684595,-2.50117
4.31712,-0.818344,-2.56805
4.32694,-0.792623,-2.63493
