Time,Fz,Mz
6.37435,0.760916,-2.51146
6.38281,0.658033,-2.62978
6.3928,0.709475,-2.57834
6.40283,0.652889,-2.5629
6.4127,0.658033,-2.62978
6.4243,0.735196,-2.5166
6.43278,0.67861,-2.56805
6.44275,0.67861,-2.54747
6.45282,0.776349,-2.53204
6.46276,0.668321,-2.63493
6.47433,0.74034,-2.58863
6.48269,0.652889,-2.58863
6.49268,0.668321,-2.61949
6.50281,0.699186,-2.54233
6.51278,0.709475,-2.54747
6.52431,0.766061,-2.50632
6.53275,0.642601,-2.60406
6.5428,0.812358,-2.46516
6.55281,0.755772,-2.50632
6.56289,0.766061,-2.54747
6.57439,0.714619,-2.5166
6.58272,0.704331,-2.53204
6.59277,0.699186,-2.53718
6.60279,0.704331,-2.54233
6.61282,0.642601,-2.64007
6.62443,0.663177,-2.55262
6.63274,0.709475,-2.59377
6.64276,0.694042,-2.5629
6.65291,0.688898,-2.55262
6.6627,0.750628,-2.50632
6.67441,0.67861,-2.59377
6.68277,0.776349,-2.49088
6.69274,0.673466,-2.54233
6.70273,0.760916,-2.52175
6.71262,0.663177,-2.6092
6.72418,0.688898,-2.57319
6.73273,0.704331,-2.55776
6.7427,0.745484,-2.50117
6.75277,0.683754,-2.57319
6.76263,0.730051,-2.49088
6.77415,0.663177,-2.6092
6.78281,0.704331,-2.53718
6.7928,0.688898,-2.56805
6.80279,0.745484,-2.49088
6.81265,0.668321,-2.56805
6.8244,0.745484,-2.48059
6.83287,0.683754,-2.61949
6.8428,0.683754,-2.52689
6.85279,0.704331,-2.54233
6.86271,0.724907,-2.52175
6.87443,0.637456,-2.6555
6.88265,0.709475,-2.57319
6.89273,0.714619,-2.55776
6.90276,0.735196,-2.54233
6.91266,0.709475,-2.59892
6.92423,0.735196,-2.57319
6.93272,0.652889,-2.61435
6.94288,0.642601,-2.61949
6.9528,0.781493,-2.48574
6.9627,0.776349,-2.46516
6.97418,0.730051,-2.54747
6.98266,0.771205,-2.54233
6.9928,0.699186,-2.5629
7.00279,0.67861,-2.52175
7.01282,0.730051,-2.57834
7.02448,0.642601,-2.59892
7.03269,0.709475,-2.6092
7.04283,0.668321,-2.57319
7.0528,0.704331,-2.52689
7.06267,0.755772,-2.54233
7.07438,0.750628,-2.5166
7.08271,0.709475,-2.54747
7.09278,0.724907,-2.57319
7.10279,0.724907,-2.55262
7.11281,0.606591,-2.64007
7.12443,0.647745,-2.55776
7.13272,0.735196,-2.58348
7.14275,0.724907,-2.58348
7.1528,0.719763,-2.58348
7.16272,0.730051,-2.51146
7.17439,0.67861,-2.58348
7.18271,0.791782,-2.47545
7.19282,0.658033,-2.59377
7.2028,0.714619,-2.54747
7.21271,0.704331,-2.55262
7.22439,0.735196,-2.53718
7.23292,0.673466,-2.5629
7.24277,0.80207,-2.47031
7.25275,0.755772,-2.52689
7.26262,0.760916,-2.54233
7.27436,0.683754,-2.55776
7.28274,0.688898,-2.54747
7.29277,0.750628,-2.55262
7.30276,0.642601,-2.63493
7.31271,0.730051,-2.59377
7.32434,0.668321,-2.63493
7.33266,0.745484,-2.53204
7.34268,0.724907,-2.5629
7.35272,0.714619,-2.57319
7.36262,0.694042,-2.61435
7.37438,0.791782,-2.53204
7.38263,0.673466,-2.56805
7.39278,0.750628,-2.57319
7.40279,0.771205,-2.52175
7.41272,0.658033,-2.58348
7.42442,0.658033,-2.6092
7.43277,0.683754,-2.55776
7.44274,0.663177,-2.57319
7.45283,0.766061,-2.54747
7.46279,0.74034,-2.50632
7.47446,0.719763,-2.58348
7.48276,0.755772,-2.52689
7.49275,0.658033,-2.61435
7.50279,0.683754,-2.55262
7.51268,0.683754,-2.62464
7.52436,0.694042,-2.56805
7.53273,0.755772,-2.53718
7.54277,0.745484,-2.58348
7.55281,0.745484,-2.50117
7.5627,0.724907,-2.54233
7.57443,0.714619,-2.57834
7.58279,0.766061,-2.52689
7.5929,0.694042,-2.54747
7.60287,0.766061,-2.50117
7.61268,0.642601,-2.61949
7.62442,0.719763,-2.57319
7.63274,0.74034,-2.54747
7.64278,0.776349,-2.52175
7.65282,0.714619,-2.53204
7.66289,0.74034,-2.54747
7.67446,0.719763,-2.56805
7.68282,0.688898,-2.57319
7.69278,0.709475,-2.61949
7.70283,0.724907,-2.52175
7.71267,0.714619,-2.55776
7.72439,0.74034,-2.52175
7.7327,0.622024,-2.63493
7.74292,0.673466,-2.58348
7.75282,0.735196,-2.58348
7.76278,0.730051,-2.55776
7.77444,0.766061,-2.52689
7.78277,0.776349,-2.48059
7.79276,0.688898,-2.61435
7.80281,0.688898,-2.5629
7.81266,0.704331,-2.57834
7.82439,0.714619,-2.56805
7.83289,0.647745,-2.58348
7.8428,0.719763,-2.56805
7.85274,0.714619,-2.57834
7.86269,0.755772,-2.57834
7.87457,0.699186,-2.55776
7.8834,0.694042,-2.53718
7.89282,0.709475,-2.5166
7.90276,0.637456,-2.63493
7.91276,0.807214,-2.46516
7.92537,0.755772,-2.53718
7.93267,0.709475,-2.56805
7.94275,0.688898,-2.5629
7.95272,0.704331,-2.61435
7.96267,0.735196,-2.57834
7.97403,0.714619,-2.56805
7.98273,0.796926,-2.5166
7.99278,0.652889,-2.63493
8.0028,0.719763,-2.59892
8.01275,0.719763,-2.54233
8.02405,0.750628,-2.53718
8.03277,0.658033,-2.64007
8.04305,0.663177,-2.60406
8.05293,0.724907,-2.56805
8.06272,0.724907,-2.56805
8.07405,0.750628,-2.5166
8.08275,0.704331,-2.54747
8.09264,0.755772,-2.57319
8.10276,0.714619,-2.56805
8.11274,0.766061,-2.54233
8.12418,0.771205,-2.48059
8.13266,0.74034,-2.56805
8.14289,0.688898,-2.53718
8.15282,0.750628,-2.5166
8.16274,0.730051,-2.47545
8.17413,0.709475,-2.56805
8.18275,0.709475,-2.54233
8.19314,0.694042,-2.53204
8.20289,0.688898,-2.56805
8.2129,0.735196,-2.55262
8.22419,0.694042,-2.55776
8.23288,0.637456,-2.61435
8.24287,0.652889,-2.61435
8.25286,0.74034,-2.53718
8.26279,0.750628,-2.54233
8.27421,0.647745,-2.62464
8.28277,0.647745,-2.61949
8.29273,0.745484,-2.52689
8.30282,0.719763,-2.54233
8.31276,0.622024,-2.57834
8.32417,0.673466,-2.63493
8.33274,0.719763,-2.54747
8.34283,0.755772,-2.52175
8.3528,0.652889,-2.66579
8.36278,0.724907,-2.54747
8.37419,0.699186,-2.54747
8.38282,0.766061,-2.50632
8.39288,0.61688,-2.60406
8.40281,0.647745,-2.60406
8.41275,0.719763,-2.53204
8.42423,0.735196,-2.5629
8.43282,0.663177,-2.61435
8.44288,0.642601,-2.6092
8.45282,0.735196,-2.57834
8.46269,0.704331,-2.57319
8.47422,0.766061,-2.5629
8.48287,0.817502,-2.48574
8.49287,0.637456,-2.61435
8.50279,0.719763,-2.56805
8.51277,0.699186,-2.54233
8.52424,0.652889,-2.62978
8.53289,0.730051,-2.51146
8.54282,0.683754,-2.55262
8.55283,0.699186,-2.57834
8.56273,0.668321,-2.55262
8.57418,0.791782,-2.47031
8.58276,0.74034,-2.54233
8.5927,0.688898,-2.55776
8.60278,0.67861,-2.5629
8.61283,0.781493,-2.51146
8.62423,0.750628,-2.53204
8.63289,0.719763,-2.5629
8.64288,0.683754,-2.57319
8.65282,0.709475,-2.6092
8.66278,0.74034,-2.58348
8.67413,0.724907,-2.59377
8.68286,0.755772,-2.51146
8.69286,0.627168,-2.64007
8.70282,0.642601,-2.59892
8.71276,0.735196,-2.55262
