Time,Fz,Mz
3.91908,-0.0878716,0.158484
3.92881,-0.0570065,0.0247299
3.93924,-0.211332,0.0350187
3.9493,-0.149602,-0.0575805
3.95915,-0.0467182,0.0607407
3.96914,-0.0878716,0.0813183
3.97924,-0.0209973,0.0864627
3.98938,-0.22162,-0.0472917
3.99957,-0.139313,-0.0112809
4.00959,-0.0621507,0.0504519
4.01985,-0.0621507,0.122474
4.02939,-0.0467182,-0.00613651
4.03967,-0.108448,0.0401631
4.0495,-0.165034,-0.0575805
4.05937,0.0047235,0.0967515
4.06968,-0.103304,0.0761739
4.07954,-0.165034,0.0555963
4.08971,-0.108448,-0.0524361
4.09954,-0.129025,0.0195855
4.10971,-0.0878716,0.0247299
4.11975,-0.010709,0.15334
4.12947,-0.0981599,-0.0164253
4.1395,-0.0672949,0.0658851
4.1495,-0.0930157,0.148196
4.15967,-0.144457,0.0092967
4.16972,-0.165034,0.0195855
4.17966,-0.0621507,0.10704
4.18956,-0.00556484,0.0453075
4.1996,-0.103304,0.0247299
4.2096,-0.0981599,0.0967515
4.21957,-0.0981599,0.0710295
4.22943,-0.149602,-0.0472917
4.23953,-0.144457,0.0453075
4.24951,-0.0930157,0.0916071
4.2596,-0.0364299,0.112185
4.2698,-0.0981599,-0.0267141
4.27945,-0.129025,0.0607407
4.28955,-0.108448,-0.00613651
4.29957,-0.154746,-0.0524361
4.30971,-0.0827274,0.0504519
4.31972,-0.103304,0.0761739
4.32951,-0.144457,-0.0575805
4.33966,-0.0518624,0.0607407
4.34973,-0.231908,-0.00613651
4.35955,-0.072439,0.0967515
4.36962,-0.072439,0.0350187
4.3797,-0.185611,0.0092967
4.38969,-0.0261415,-0.00613651
4.39975,-0.185611,-0.0164253
4.40957,-0.211332,-0.0678693
4.41982,-0.010709,0.0967515
4.42942,-0.0878716,0.0967515
4.43977,-0.0672949,0.132762
4.44962,-0.134169,-0.0987357
4.45959,-0.139313,0.0761739
4.46979,-0.0261415,0.0144411
4.4796,-0.0621507,0.0813183
4.48974,-0.129025,0.127618
4.4997,-0.129025,0.0092967
4.5097,-0.103304,-0.0884469
4.51978,-0.0981599,0.184206
4.5295,-0.0312857,0.0453075
4.53961,-0.139313,0.0916071
4.54969,-0.0827274,0.0144411
4.55961,-0.0518624,0.0247299
4.56956,-0.195899,0.0555963
4.57969,-0.041574,0.117329
4.58957,-0.165034,-0.0370029
4.59962,-0.0827274,0.117329
4.6095,-0.0467182,0.0247299
4.61977,-0.0467182,0.137907
4.62988,-0.0312857,0.0916071
4.63972,-0.0364299,0.0607407
4.64979,-0.195899,-0.0164253
4.65972,-0.0981599,0.0607407
4.66979,-0.15989,0.0195855
4.67956,-0.0878716,0.0916071
4.68972,-0.072439,0.0092967
4.69972,-0.206187,-0.000992107
4.70957,-0.144457,-0.0472917
4.7197,-0.0981599,0.0401631
4.72955,-0.072439,0.0710295
4.73976,-0.0518624,0.0350187
4.74967,-0.129025,0.0761739
4.75972,-0.0209973,0.0967515
4.76979,-0.123881,0.0350187
4.77955,-0.185611,0.0504519
4.78973,-0.123881,0.0453075
4.79973,-0.165034,0.0710295
4.8097,-0.144457,-0.0575805
4.81967,-0.144457,0.117329
4.82943,-0.113592,-0.0370029
4.83972,-0.190755,0.0350187
4.84959,-0.118737,0.0195855
